URL,Lastmod,Changefreq,Priority
https://mcp.deepseek.diy/privacy,2025-05-09,weekly,0.9
https://mcp.deepseek.diy/terms,2025-05-09,weekly,0.9
https://mcp.deepseek.diy/,2025-05-09,daily,1.0
